Path	Sample Name	Phenotype	Cell ID	Total Cells	Cell Density (per megapixel)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Nucleus Area (pixels)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus CD90 (Opal 520) Min (Normalized Counts, Total Weighting)	Nucleus CD90 (Opal 520) Mean (Normalized Counts, Total Weighting)	Nucleus CD90 (Opal 520) Max (Normalized Counts, Total Weighting)	Nucleus CD90 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD90 (Opal 520) Total (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Min (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Mean (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Max (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Total (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Min (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Mean (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Max (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Total (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Min (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Mean (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Max (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Std Dev (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Total (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Min (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Mean (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Max (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Std Dev (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Total (Normalized Counts, Total Weighting)	Membrane Area (pixels)	Membrane Area (percent)	Membrane Compactness	Membrane Minor Axis	Membrane Major Axis	Membrane Axis Ratio	Membrane CD90 (Opal 520) Min (Normalized Counts, Total Weighting)	Membrane CD90 (Opal 520) Mean (Normalized Counts, Total Weighting)	Membrane CD90 (Opal 520) Max (Normalized Counts, Total Weighting)	Membrane CD90 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Membrane CD90 (Opal 520) Total (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Min (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Mean (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Max (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Total (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Min (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Mean (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Max (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Std Dev (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Total (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Min (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Mean (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Max (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Std Dev (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Total (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Min (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Mean (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Max (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Std Dev (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Total (Normalized Counts, Total Weighting)	Entire Cell Area (pixels)	Entire Cell Area (percent)	Entire Cell Compactness	Entire Cell Minor Axis	Entire Cell Major Axis	Entire Cell Axis Ratio	Entire Cell CD90 (Opal 520) Min (Normalized Counts, Total Weighting)	Entire Cell CD90 (Opal 520) Mean (Normalized Counts, Total Weighting)	Entire Cell CD90 (Opal 520) Max (Normalized Counts, Total Weighting)	Entire Cell CD90 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD90 (Opal 520) Total (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Min (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Mean (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Max (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Total (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Min (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Mean (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Max (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Total (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Min (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Mean (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Max (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Std Dev (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Total (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Min (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Mean (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Max (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Std Dev (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Total (Normalized Counts, Total Weighting)	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.2.6004.14667
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[60885,17455].im3	All	all	3694	308.35					627991	5.24 %					0.000	0.106	22.264	0.216	66357.107	0.000	0.073	12.617	0.189	45611.121	0.000	0.325	11.967	0.258	204293.742	0.000	27.603	127.353	9.013	17334578.481	0.145	2.592	27.107	1.421	1627757.574	269911	2.25 %					0.000	0.091	21.919	0.243	24695.737	0.000	0.076	13.169	0.199	20561.216	0.000	0.338	15.842	0.328	91260.878	0.000	6.907	92.195	4.456	1864270.187	0.000	2.719	36.029	1.509	733991.331	897902	7.50 %					0.000	0.101	22.264	0.221	91052.844	0.000	0.074	13.169	0.183	66172.338	0.000	0.329	15.842	0.269	295554.620	0.000	21.382	127.353	7.485	19198848.669	0.000	2.630	36.029	1.360	2361748.906		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[65820,13226].im3	CD34	all	113	9.432					19025	0.16 %					0.000	0.093	1.400	0.090	1771.924	0.000	0.391	8.667	0.579	7440.920	0.000	0.296	3.008	0.233	5623.571	5.071	39.703	121.014	12.393	755351.369	0.204	4.916	21.951	2.564	93521.603	7815	0.07 %					0.000	0.090	2.015	0.084	700.104	0.000	0.394	9.423	0.451	3078.682	0.000	0.308	4.086	0.243	2405.004	0.000	11.821	92.377	8.138	92378.950	0.090	4.279	32.537	2.403	33442.421	26840	0.22 %					0.000	0.092	2.015	0.085	2472.029	0.000	0.392	9.423	0.508	10519.602	0.000	0.299	4.086	0.227	8028.575	0.000	31.585	121.014	11.047	847730.319	0.000	4.730	32.537	2.368	126964.024		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[65820,13226].im3	CD38	all	65	5.43					10015	0.08 %					0.000	0.188	3.493	0.137	1881.295	0.000	0.027	0.681	0.030	274.206	0.000	0.693	9.567	0.473	6941.073	6.447	43.087	130.685	12.604	431519.698	0.265	2.973	12.075	1.356	29777.837	3978	0.03 %					0.000	0.165	2.844	0.108	654.554	0.000	0.038	3.240	0.085	150.434	0.000	0.902	16.442	0.590	3586.250	0.000	13.843	97.936	7.978	55068.346	0.139	2.879	13.927	1.500	11454.226	13993	0.12 %					0.000	0.181	3.493	0.119	2535.848	0.000	0.030	3.240	0.040	424.640	0.000	0.752	16.442	0.470	10527.324	0.000	34.774	130.685	11.141	486588.044	0.000	2.947	13.927	1.363	41232.063		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[65820,13226].im3	CD90	all	159	13.27					30245	0.25 %					0.000	0.328	3.837	0.157	9912.070	0.000	0.031	1.256	0.028	950.623	0.000	0.312	2.146	0.176	9435.977	4.562	51.855	146.893	13.726	1568361.795	0.307	3.315	13.814	1.533	100258.405	9871	0.08 %					0.000	0.331	4.017	0.173	3267.757	0.000	0.035	1.484	0.030	344.187	0.000	0.357	12.643	0.242	3523.329	2.517	20.389	116.604	10.813	201257.874	0.091	3.331	15.407	1.450	32878.007	40116	0.33 %					0.000	0.329	4.017	0.152	13179.827	0.000	0.032	1.484	0.027	1294.810	0.000	0.323	12.643	0.188	12959.306	0.000	44.113	146.893	12.754	1769619.670	0.000	3.319	15.407	1.463	133136.412		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[65820,13226].im3	DAPI	all	3177	265.19					552970	4.62 %					0.000	0.101	2.098	0.085	56106.909	0.000	0.035	3.345	0.032	19356.621	0.000	0.208	2.536	0.116	114877.734	3.871	42.545	178.372	14.633	23526093.434	0.144	3.222	24.859	2.063	1781848.052	220698	1.84 %					0.000	0.085	4.161	0.094	18725.994	0.000	0.033	8.370	0.047	7382.060	0.000	0.186	13.282	0.136	41080.586	0.000	13.508	117.978	9.067	2981227.313	0.000	2.739	31.782	2.061	604559.024	773668	6.46 %					0.000	0.097	4.161	0.084	74832.903	0.000	0.035	8.370	0.033	26738.681	0.000	0.202	13.282	0.118	155958.319	0.000	34.262	178.372	13.160	26507320.746	0.000	3.085	31.782	2.007	2386407.077		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[65820,13226].im3	All	all	3514	293.32					612255	5.11 %					0.000	0.114	3.837	0.104	69672.198	0.000	0.046	8.667	0.126	28022.370	0.000	0.224	9.567	0.158	136878.355	3.871	42.925	178.372	14.648	26281326.297	0.144	3.275	24.859	2.079	2005405.897	242362	2.02 %					0.000	0.096	4.161	0.111	23348.409	0.000	0.045	9.423	0.111	10955.363	0.000	0.209	16.442	0.195	50595.169	0.000	13.739	117.978	9.234	3329932.483	0.000	2.815	32.537	2.062	682333.678	854617	7.13 %					0.000	0.109	4.161	0.102	93020.608	0.000	0.046	9.423	0.115	38977.733	0.000	0.219	16.442	0.163	187473.524	0.000	34.649	178.372	13.230	29611258.779	0.000	3.145	32.537	2.015	2687739.575		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	CD34	all	59	4.92					9909	0.08 %					0.000	0.038	0.590	0.026	374.161	0.000	0.158	5.165	0.198	1562.481	0.000	0.365	1.687	0.207	3614.257	0.900	21.210	74.543	9.071	210171.985	0.293	2.589	9.806	1.271	25655.449	3854	0.03 %					0.000	0.029	0.441	0.023	112.704	0.000	0.177	4.091	0.215	682.207	0.000	0.333	5.317	0.212	1281.711	0.000	5.703	55.721	4.545	21979.115	0.120	2.258	22.688	1.133	8701.683	13763	0.11 %					0.000	0.035	0.590	0.025	486.865	0.000	0.163	5.165	0.175	2244.688	0.000	0.356	5.317	0.196	4895.968	0.000	16.868	74.543	7.613	232151.100	0.000	2.496	22.688	1.186	34357.132		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	CD38	all	49	4.09					8112	0.07 %					0.000	0.050	2.183	0.042	406.981	0.000	0.016	0.439	0.019	132.379	0.055	0.876	9.888	0.633	7105.123	1.538	16.533	53.885	5.845	134114.539	0.256	1.739	7.403	0.736	14104.055	3124	0.03 %					0.000	0.041	2.628	0.057	127.336	0.000	0.019	0.926	0.027	59.734	0.000	1.050	15.300	1.092	3281.314	0.000	4.023	30.918	2.792	12567.799	0.148	1.688	7.833	0.751	5273.186	11236	0.09 %					0.000	0.048	2.628	0.045	534.317	0.000	0.017	0.926	0.020	192.113	0.000	0.924	15.300	0.730	10386.437	0.000	13.055	53.885	4.713	146682.338	0.000	1.725	7.833	0.700	19377.241		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	CD90	all	17	1.42					2853	0.02 %					0.000	0.097	1.664	0.057	275.895	0.000	0.024	0.228	0.008	67.833	0.083	0.390	0.973	0.091	1111.787	3.036	24.260	64.119	8.733	69215.078	0.312	2.321	9.487	0.831	6621.576	1046	0.01 %					0.000	0.149	5.056	0.202	156.022	0.000	0.027	0.314	0.017	28.496	0.000	0.389	1.864	0.112	406.585	0.275	7.456	43.229	3.252	7798.821	0.174	2.410	11.231	1.031	2520.993	3899	0.03 %					0.000	0.111	5.056	0.086	431.917	0.000	0.025	0.314	0.010	96.330	0.000	0.389	1.864	0.087	1518.372	0.000	19.752	64.119	7.488	77013.900	0.000	2.345	11.231	0.857	9142.569		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	all	1263	105.43					217756	1.82 %					0.000	0.036	0.809	0.022	7834.942	0.000	0.020	1.213	0.021	4347.957	0.000	0.283	2.547	0.117	61550.469	0.620	18.204	82.507	7.159	3964056.817	0.157	1.530	18.000	0.805	333239.949	88229	0.74 %					0.000	0.027	5.056	0.029	2398.337	0.000	0.020	2.574	0.024	1796.708	0.000	0.240	8.570	0.147	21166.895	0.000	5.013	61.953	4.375	442274.306	0.077	1.341	23.096	0.845	118325.901	305985	2.55 %					0.000	0.033	5.056	0.022	10233.279	0.000	0.020	2.574	0.020	6144.665	0.000	0.270	8.570	0.121	82717.364	0.000	14.400	82.507	6.345	4406331.122	0.000	1.476	23.096	0.774	451565.850		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	All	all	1388	115.86					238630	1.99 %					0.000	0.037	2.183	0.025	8891.978	0.000	0.026	5.165	0.054	6110.650	0.000	0.308	9.888	0.204	73381.636	0.620	18.345	82.507	7.292	4377558.419	0.157	1.591	18.000	0.862	379621.030	96253	0.80 %					0.000	0.029	5.056	0.039	2794.400	0.000	0.027	4.091	0.059	2567.145	0.000	0.272	15.300	0.295	26136.506	0.000	5.035	61.953	4.337	484620.041	0.077	1.401	23.096	0.886	134821.762	334883	2.80 %					0.000	0.035	5.056	0.027	11686.378	0.000	0.026	5.165	0.050	8677.796	0.000	0.297	15.300	0.222	99518.142	0.000	14.519	82.507	6.420	4862178.460	0.000	1.536	23.096	0.828	514442.792		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[33580,17596].im3	CD34	all	245	20.45					41943	0.35 %					0.000	0.116	2.865	0.102	4845.038	0.000	0.455	11.087	0.657	19104.841	0.000	0.322	2.589	0.187	13524.490	4.932	44.541	131.488	11.201	1868171.975	0.365	4.847	23.852	1.650	203301.638	15205	0.13 %					0.000	0.117	2.924	0.102	1775.082	0.000	0.429	11.980	0.524	6524.517	0.000	0.353	6.232	0.235	5371.158	0.000	17.747	107.427	8.941	269837.086	0.172	4.410	22.705	1.724	67056.093	57148	0.48 %					0.000	0.116	2.924	0.099	6620.120	0.000	0.448	11.980	0.578	25629.358	0.000	0.331	6.232	0.188	18895.648	0.000	37.412	131.488	10.357	2138009.061	0.000	4.731	23.852	1.597	270357.731		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[33580,17596].im3	CD38	all	656	54.76					132623	1.11 %					0.000	0.241	4.411	0.159	31929.909	0.000	0.033	9.015	0.113	4424.145	0.000	0.811	13.061	0.541	107609.098	4.782	45.632	177.885	10.869	6051870.974	0.388	4.007	20.161	1.173	531383.684	41378	0.35 %					0.000	0.222	4.155	0.144	9168.589	0.000	0.041	9.365	0.135	1682.764	0.000	1.090	16.689	0.818	45117.303	0.000	19.994	92.067	8.286	827292.218	0.167	4.106	20.918	1.405	169915.363	174001	1.45 %					0.000	0.236	4.411	0.150	41098.498	0.000	0.035	9.365	0.116	6106.909	0.000	0.878	16.689	0.588	152726.401	0.000	39.535	177.885	10.089	6879163.193	0.000	4.030	20.918	1.188	701299.047		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[33580,17596].im3	CD90	all	445	37.15					91625	0.76 %					0.000	0.591	33.973	1.182	54118.666	0.000	0.037	1.288	0.027	3375.739	0.000	0.277	3.200	0.185	25414.104	4.762	51.052	161.148	11.888	4677644.006	0.250	4.025	16.674	1.084	368808.011	27113	0.23 %					0.000	0.679	36.806	1.326	18410.578	0.000	0.040	1.781	0.033	1097.608	0.000	0.343	10.925	0.271	9310.310	2.212	24.559	115.313	10.396	665865.227	0.163	4.315	18.265	1.360	117003.631	118738	0.99 %					0.000	0.611	36.806	1.176	72529.244	0.000	0.038	1.781	0.027	4473.347	0.000	0.292	10.925	0.199	34724.414	0.000	45.003	161.148	11.314	5343509.232	0.000	4.091	18.265	1.107	485811.642		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[33580,17596].im3	DAPI	all	9856	822.71					1908850	15.93 %					0.000	0.143	3.075	0.094	273486.248	0.000	0.040	4.762	0.035	76752.879	0.000	0.208	2.972	0.091	397978.483	3.928	46.235	181.807	12.421	88255787.130	0.179	4.142	30.206	1.481	7906235.964	644391	5.38 %					0.000	0.143	20.575	0.110	92317.009	0.000	0.047	13.015	0.066	29995.229	0.000	0.234	10.934	0.127	150764.917	0.000	19.926	128.187	10.278	12840351.750	0.070	4.214	62.247	1.780	2715458.516	2553241	21.31 %					0.000	0.143	20.575	0.095	365803.257	0.000	0.042	13.015	0.040	106748.108	0.000	0.215	10.934	0.096	548743.401	0.000	39.595	181.807	11.762	101096138.880	0.000	4.160	62.247	1.503	10621694.480		MP-H2O2-4	0	0	0	0		
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[33580,17596].im3	All	all	11202	935.061					2175041	18.16 %					0.000	0.168	33.973	0.274	364379.860	0.000	0.048	11.087	0.123	103657.603	0.000	0.250	13.061	0.222	544526.175	3.928	46.369	181.807	12.325	100853474.085	0.179	4.142	30.206	1.458	9009729.297	728087	6.08 %					0.000	0.167	36.806	0.307	121671.258	0.000	0.054	13.015	0.117	39300.118	0.000	0.289	16.689	0.318	210563.689	0.000	20.057	128.187	10.191	14603346.281	0.070	4.216	62.247	1.745	3069433.603	2903128	24.23 %					0.000	0.167	36.806	0.273	486051.119	0.000	0.049	13.015	0.114	142957.722	0.000	0.260	16.689	0.240	755089.864	0.000	39.770	181.807	11.672	115456820.366	0.000	4.161	62.247	1.477	12079162.899		MP-H2O2-4	0	0	0	0		
